retention_code,food_group_code,retention_description,nutrient_code,nutrient_description,retention_percent,add_mod_date
3006,11,"VEG,GREENS,BOILED,WATER USED",321,"Carotene, beta",95,09/1975
3006,11,"VEG,GREENS,BOILED,WATER USED",322,"Carotene, alpha",95,09/1975
3006,11,"VEG,GREENS,BOILED,WATER USED",334,"Cryptoxanthin, beta",95,09/1975
3006,11,"VEG,GREENS,BOILED,WATER USED",337,Lycopene,95,09/1975
3006,11,"VEG,GREENS,BOILED,WATER USED",338,Lutein + zeaxanthin,95,09/1975
3019,11,"VEG,GREENS,COOKED FROM FROZEN,DRAIN",301,"Calcium, Ca",100,09/1975
3019,11,"VEG,GREENS,COOKED FROM FROZEN,DRAIN",303,"Iron, Fe",100,09/1975
3019,11,"VEG,GREENS,COOKED FROM FROZEN,DRAIN",304,"Magnesium, Mg",100,09/1975
3019,11,"VEG,GREENS,COOKED FROM FROZEN,DRAIN",305,"Phosphorus, P",100,09/1975
3019,11,"VEG,GREENS,COOKED FROM FROZEN,DRAIN",306,"Potassium, K",100,09/1975
3019,11,"VEG,GREENS,COOKED FROM FROZEN,DRAIN",307,"Sodium, Na",100,09/1975
3019,11,"VEG,GREENS,COOKED FROM FROZEN,DRAIN",309,"Zinc, Zn",100,09/1975
3019,11,"VEG,GREENS,COOKED FROM FROZEN,DRAIN",312,"Copper, Cu",100,09/1975
3019,11,"VEG,GREENS,COOKED FROM FROZEN,DRAIN",401,"Vitamin C, total ascorbic acid",60,09/1975
3019,11,"VEG,GREENS,COOKED FROM FROZEN,DRAIN",404,Thiamin,90,09/1975
3019,11,"VEG,GREENS,COOKED FROM FROZEN,DRAIN",405,Riboflavin,95,09/1975
3019,11,"VEG,GREENS,COOKED FROM FROZEN,DRAIN",406,Niacin,90,09/1975
3019,11,"VEG,GREENS,COOKED FROM FROZEN,DRAIN",415,Vitamin B-6,90,09/1975
3019,11,"VEG,GREENS,COOKED FROM FROZEN,DRAIN",417,"Folate, total",55,09/1975
3019,11,"VEG,GREENS,COOKED FROM FROZEN,DRAIN",431,Folic acid,55,09/1975
3019,11,"VEG,GREENS,COOKED FROM FROZEN,DRAIN",432,"Folate, food",55,09/1975
3019,11,"VEG,GREENS,COOKED FROM FROZEN,DRAIN",421,"Choline, total",100,09/1975
3019,11,"VEG,GREENS,COOKED FROM FROZEN,DRAIN",418,Vitamin B-12,100,09/1975
3019,11,"VEG,GREENS,COOKED FROM FROZEN,DRAIN",318,"Vitamin A, IU",95,09/1975
3019,11,"VEG,GREENS,COOKED FROM FROZEN,DRAIN",392,"Vitamin A, RE",95,09/1975
3019,11,"VEG,GREENS,COOKED FROM FROZEN,DRAIN",221,"Alcohol, ethyl",100,09/1975
3019,11,"VEG,GREENS,COOKED FROM FROZEN,DRAIN",321,"Carotene, beta",95,09/1975
3019,11,"VEG,GREENS,COOKED FROM FROZEN,DRAIN",322,"Carotene, alpha",95,09/1975
3019,11,"VEG,GREENS,COOKED FROM FROZEN,DRAIN",334,"Cryptoxanthin, beta",95,09/1975
3019,11,"VEG,GREENS,COOKED FROM FROZEN,DRAIN",337,Lycopene,95,09/1975
3019,11,"VEG,GREENS,COOKED FROM FROZEN,DRAIN",338,Lutein + zeaxanthin,95,09/1975
3018,11,"VEG,GREENS,REHEATED",301,"Calcium, Ca",100,09/1975
3018,11,"VEG,GREENS,REHEATED",303,"Iron, Fe",100,09/1975
3018,11,"VEG,GREENS,REHEATED",304,"Magnesium, Mg",100,09/1975
3018,11,"VEG,GREENS,REHEATED",305,"Phosphorus, P",100,09/1975
3018,11,"VEG,GREENS,REHEATED",306,"Potassium, K",100,09/1975
3018,11,"VEG,GREENS,REHEATED",307,"Sodium, Na",100,09/1975
3018,11,"VEG,GREENS,REHEATED",309,"Zinc, Zn",100,09/1975
3018,11,"VEG,GREENS,REHEATED",312,"Copper, Cu",100,09/1975
3018,11,"VEG,GREENS,REHEATED",401,"Vitamin C, total ascorbic acid",95,09/1975
3018,11,"VEG,GREENS,REHEATED",404,Thiamin,100,09/1975
3018,11,"VEG,GREENS,REHEATED",405,Riboflavin,100,09/1975
3018,11,"VEG,GREENS,REHEATED",406,Niacin,100,09/1975
3018,11,"VEG,GREENS,REHEATED",415,Vitamin B-6,100,09/1975
3018,11,"VEG,GREENS,REHEATED",417,"Folate, total",95,09/1975
3018,11,"VEG,GREENS,REHEATED",431,Folic acid,95,09/1975
3018,11,"VEG,GREENS,REHEATED",432,"Folate, food",95,09/1975
3018,11,"VEG,GREENS,REHEATED",421,"Choline, total",100,09/1975
3018,11,"VEG,GREENS,REHEATED",418,Vitamin B-12,100,09/1975
3018,11,"VEG,GREENS,REHEATED",318,"Vitamin A, IU",100,09/1975
3018,11,"VEG,GREENS,REHEATED",392,"Vitamin A, RE",100,09/1975
3018,11,"VEG,GREENS,REHEATED",221,"Alcohol, ethyl",100,09/1975
3018,11,"VEG,GREENS,REHEATED",321,"Carotene, beta",100,09/1975
3018,11,"VEG,GREENS,REHEATED",322,"Carotene, alpha",100,09/1975
3018,11,"VEG,GREENS,REHEATED",334,"Cryptoxanthin, beta",100,09/1975
3018,11,"VEG,GREENS,REHEATED",337,Lycopene,100,09/1975
3018,11,"VEG,GREENS,REHEATED",338,Lutein + zeaxanthin,100,09/1975
3015,11,"VEG,GREENS,STIR FRY",301,"Calcium, Ca",100,09/1975
3015,11,"VEG,GREENS,STIR FRY",303,"Iron, Fe",100,09/1975
3015,11,"VEG,GREENS,STIR FRY",304,"Magnesium, Mg",100,09/1975
3015,11,"VEG,GREENS,STIR FRY",305,"Phosphorus, P",100,09/1975
3015,11,"VEG,GREENS,STIR FRY",306,"Potassium, K",100,09/1975
3015,11,"VEG,GREENS,STIR FRY",307,"Sodium, Na",100,09/1975
3015,11,"VEG,GREENS,STIR FRY",309,"Zinc, Zn",100,09/1975
3015,11,"VEG,GREENS,STIR FRY",312,"Copper, Cu",100,09/1975
3015,11,"VEG,GREENS,STIR FRY",401,"Vitamin C, total ascorbic acid",85,09/1975
3015,11,"VEG,GREENS,STIR FRY",404,Thiamin,90,09/1975
3015,11,"VEG,GREENS,STIR FRY",405,Riboflavin,95,09/1975
3015,11,"VEG,GREENS,STIR FRY",406,Niacin,95,09/1975
3015,11,"VEG,GREENS,STIR FRY",415,Vitamin B-6,95,09/1975
3015,11,"VEG,GREENS,STIR FRY",417,"Folate, total",85,09/1975
3015,11,"VEG,GREENS,STIR FRY",431,Folic acid,85,09/1975
3015,11,"VEG,GREENS,STIR FRY",432,"Folate, food",85,09/1975
3015,11,"VEG,GREENS,STIR FRY",421,"Choline, total",100,09/1975
3015,11,"VEG,GREENS,STIR FRY",418,Vitamin B-12,100,09/1975
3015,11,"VEG,GREENS,STIR FRY",318,"Vitamin A, IU",90,09/1975
3015,11,"VEG,GREENS,STIR FRY",392,"Vitamin A, RE",90,09/1975
3015,11,"VEG,GREENS,STIR FRY",221,"Alcohol, ethyl",100,09/1975
3015,11,"VEG,GREENS,STIR FRY",321,"Carotene, beta",90,09/1975
3015,11,"VEG,GREENS,STIR FRY",322,"Carotene, alpha",90,09/1975
3015,11,"VEG,GREENS,STIR FRY",334,"Cryptoxanthin, beta",90,09/1975
3015,11,"VEG,GREENS,STIR FRY",337,Lycopene,90,09/1975
3015,11,"VEG,GREENS,STIR FRY",338,Lutein + zeaxanthin,90,09/1975
3771,11,"VEG,OTHER,BAKED",301,"Calcium, Ca",100,09/1975
3771,11,"VEG,OTHER,BAKED",303,"Iron, Fe",100,09/1975
3771,11,"VEG,OTHER,BAKED",304,"Magnesium, Mg",100,09/1975
3771,11,"VEG,OTHER,BAKED",305,"Phosphorus, P",100,09/1975
3771,11,"VEG,OTHER,BAKED",306,"Potassium, K",100,09/1975
3771,11,"VEG,OTHER,BAKED",307,"Sodium, Na",100,09/1975
3771,11,"VEG,OTHER,BAKED",309,"Zinc, Zn",100,09/1975
3771,11,"VEG,OTHER,BAKED",312,"Copper, Cu",100,09/1975
3771,11,"VEG,OTHER,BAKED",401,"Vitamin C, total ascorbic acid",85,09/1975
3771,11,"VEG,OTHER,BAKED",404,Thiamin,90,09/1975
3771,11,"VEG,OTHER,BAKED",405,Riboflavin,95,09/1975
3771,11,"VEG,OTHER,BAKED",406,Niacin,95,09/1975
3771,11,"VEG,OTHER,BAKED",415,Vitamin B-6,95,09/1975
3771,11,"VEG,OTHER,BAKED",417,"Folate, total",85,09/1975
3771,11,"VEG,OTHER,BAKED",431,Folic acid,85,09/1975
3771,11,"VEG,OTHER,BAKED",432,"Folate, food",85,09/1975
3771,11,"VEG,OTHER,BAKED",421,"Choline, total",100,09/1975
3771,11,"VEG,OTHER,BAKED",418,Vitamin B-12,100,09/1975
3771,11,"VEG,OTHER,BAKED",318,"Vitamin A, IU",95,09/1975
3771,11,"VEG,OTHER,BAKED",392,"Vitamin A, RE",95,09/1975
3771,11,"VEG,OTHER,BAKED",221,"Alcohol, ethyl",100,09/1975
3771,11,"VEG,OTHER,BAKED",321,"Carotene, beta",95,09/1975
3771,11,"VEG,OTHER,BAKED",322,"Carotene, alpha",95,09/1975
3771,11,"VEG,OTHER,BAKED",334,"Cryptoxanthin, beta",95,09/1975
3771,11,"VEG,OTHER,BAKED",337,Lycopene,95,09/1975
3771,11,"VEG,OTHER,BAKED",338,Lutein + zeaxanthin,95,09/1975
3774,11,"VEG,OTHER,BLD,LITTLE WATER,DRAINED",301,"Calcium, Ca",95,09/1975
3774,11,"VEG,OTHER,BLD,LITTLE WATER,DRAINED",303,"Iron, Fe",95,09/1975
3774,11,"VEG,OTHER,BLD,LITTLE WATER,DRAINED",304,"Magnesium, Mg",95,09/1975
3774,11,"VEG,OTHER,BLD,LITTLE WATER,DRAINED",305,"Phosphorus, P",90,09/1975
3774,11,"VEG,OTHER,BLD,LITTLE WATER,DRAINED",306,"Potassium, K",90,09/1975
3774,11,"VEG,OTHER,BLD,LITTLE WATER,DRAINED",307,"Sodium, Na",95,09/1975
3774,11,"VEG,OTHER,BLD,LITTLE WATER,DRAINED",309,"Zinc, Zn",95,09/1975
3774,11,"VEG,OTHER,BLD,LITTLE WATER,DRAINED",312,"Copper, Cu",95,09/1975
3774,11,"VEG,OTHER,BLD,LITTLE WATER,DRAINED",401,"Vitamin C, total ascorbic acid",80,09/1975
3774,11,"VEG,OTHER,BLD,LITTLE WATER,DRAINED",404,Thiamin,85,09/1975
3774,11,"VEG,OTHER,BLD,LITTLE WATER,DRAINED",405,Riboflavin,95,09/1975
3774,11,"VEG,OTHER,BLD,LITTLE WATER,DRAINED",406,Niacin,90,09/1975
3774,11,"VEG,OTHER,BLD,LITTLE WATER,DRAINED",415,Vitamin B-6,90,09/1975
3774,11,"VEG,OTHER,BLD,LITTLE WATER,DRAINED",417,"Folate, total",70,09/1975
3774,11,"VEG,OTHER,BLD,LITTLE WATER,DRAINED",431,Folic acid,70,09/1975
3774,11,"VEG,OTHER,BLD,LITTLE WATER,DRAINED",432,"Folate, food",70,09/1975
3774,11,"VEG,OTHER,BLD,LITTLE WATER,DRAINED",421,"Choline, total",100,09/1975
3774,11,"VEG,OTHER,BLD,LITTLE WATER,DRAINED",418,Vitamin B-12,100,09/1975
3774,11,"VEG,OTHER,BLD,LITTLE WATER,DRAINED",318,"Vitamin A, IU",90,09/1975
3774,11,"VEG,OTHER,BLD,LITTLE WATER,DRAINED",392,"Vitamin A, RE",90,09/1975
3774,11,"VEG,OTHER,BLD,LITTLE WATER,DRAINED",221,"Alcohol, ethyl",100,09/1975
3774,11,"VEG,OTHER,BLD,LITTLE WATER,DRAINED",321,"Carotene, beta",90,09/1975
3774,11,"VEG,OTHER,BLD,LITTLE WATER,DRAINED",322,"Carotene, alpha",90,09/1975
3774,11,"VEG,OTHER,BLD,LITTLE WATER,DRAINED",334,"Cryptoxanthin, beta",90,09/1975
3774,11,"VEG,OTHER,BLD,LITTLE WATER,DRAINED",337,Lycopene,90,09/1975
3774,11,"VEG,OTHER,BLD,LITTLE WATER,DRAINED",338,Lutein + zeaxanthin,90,09/1975
3775,11,"VEG,OTHER,BLD,WATER COVER,DRAINED",301,"Calcium, Ca",95,09/1975
3775,11,"VEG,OTHER,BLD,WATER COVER,DRAINED",303,"Iron, Fe",95,09/1975
3775,11,"VEG,OTHER,BLD,WATER COVER,DRAINED",304,"Magnesium, Mg",95,09/1975
3775,11,"VEG,OTHER,BLD,WATER COVER,DRAINED",305,"Phosphorus, P",90,09/1975
3775,11,"VEG,OTHER,BLD,WATER COVER,DRAINED",306,"Potassium, K",90,09/1975
3775,11,"VEG,OTHER,BLD,WATER COVER,DRAINED",307,"Sodium, Na",95,09/1975
3775,11,"VEG,OTHER,BLD,WATER COVER,DRAINED",309,"Zinc, Zn",95,09/1975
3775,11,"VEG,OTHER,BLD,WATER COVER,DRAINED",312,"Copper, Cu",95,09/1975
3775,11,"VEG,OTHER,BLD,WATER COVER,DRAINED",401,"Vitamin C, total ascorbic acid",75,09/1975
3775,11,"VEG,OTHER,BLD,WATER COVER,DRAINED",404,Thiamin,80,09/1975
3775,11,"VEG,OTHER,BLD,WATER COVER,DRAINED",405,Riboflavin,90,09/1975
3775,11,"VEG,OTHER,BLD,WATER COVER,DRAINED",406,Niacin,85,09/1975
3775,11,"VEG,OTHER,BLD,WATER COVER,DRAINED",415,Vitamin B-6,85,09/1975
3775,11,"VEG,OTHER,BLD,WATER COVER,DRAINED",417,"Folate, total",65,09/1975
3775,11,"VEG,OTHER,BLD,WATER COVER,DRAINED",431,Folic acid,65,09/1975
3775,11,"VEG,OTHER,BLD,WATER COVER,DRAINED",432,"Folate, food",65,09/1975
3775,11,"VEG,OTHER,BLD,WATER COVER,DRAINED",421,"Choline, total",100,09/1975
3775,11,"VEG,OTHER,BLD,WATER COVER,DRAINED",418,Vitamin B-12,100,09/1975
3775,11,"VEG,OTHER,BLD,WATER COVER,DRAINED",318,"Vitamin A, IU",90,09/1975
3775,11,"VEG,OTHER,BLD,WATER COVER,DRAINED",392,"Vitamin A, RE",90,09/1975
3775,11,"VEG,OTHER,BLD,WATER COVER,DRAINED",221,"Alcohol, ethyl",100,09/1975
3775,11,"VEG,OTHER,BLD,WATER COVER,DRAINED",321,"Carotene, beta",90,09/1975
3775,11,"VEG,OTHER,BLD,WATER COVER,DRAINED",322,"Carotene, alpha",90,09/1975
3775,11,"VEG,OTHER,BLD,WATER COVER,DRAINED",334,"Cryptoxanthin, beta",90,09/1975
3775,11,"VEG,OTHER,BLD,WATER COVER,DRAINED",337,Lycopene,90,09/1975
3775,11,"VEG,OTHER,BLD,WATER COVER,DRAINED",338,Lutein + zeaxanthin,90,09/1975
3776,11,"VEG,OTHER,BLD,WATER USED",301,"Calcium, Ca",100,09/1975
3776,11,"VEG,OTHER,BLD,WATER USED",303,"Iron, Fe",100,09/1975
3776,11,"VEG,OTHER,BLD,WATER USED",304,"Magnesium, Mg",100,09/1975
3776,11,"VEG,OTHER,BLD,WATER USED",305,"Phosphorus, P",100,09/1975
3776,11,"VEG,OTHER,BLD,WATER USED",306,"Potassium, K",100,09/1975
3776,11,"VEG,OTHER,BLD,WATER USED",307,"Sodium, Na",100,09/1975
3776,11,"VEG,OTHER,BLD,WATER USED",309,"Zinc, Zn",100,09/1975
3776,11,"VEG,OTHER,BLD,WATER USED",312,"Copper, Cu",100,09/1975
3776,11,"VEG,OTHER,BLD,WATER USED",401,"Vitamin C, total ascorbic acid",85,09/1975
3776,11,"VEG,OTHER,BLD,WATER USED",404,Thiamin,90,09/1975
3776,11,"VEG,OTHER,BLD,WATER USED",405,Riboflavin,95,09/1975
3776,11,"VEG,OTHER,BLD,WATER USED",406,Niacin,95,09/1975
3776,11,"VEG,OTHER,BLD,WATER USED",415,Vitamin B-6,90,09/1975
3776,11,"VEG,OTHER,BLD,WATER USED",417,"Folate, total",85,09/1975
3776,11,"VEG,OTHER,BLD,WATER USED",431,Folic acid,85,09/1975
3776,11,"VEG,OTHER,BLD,WATER USED",432,"Folate, food",85,09/1975
3776,11,"VEG,OTHER,BLD,WATER USED",421,"Choline, total",100,09/1975
3776,11,"VEG,OTHER,BLD,WATER USED",418,Vitamin B-12,100,09/1975
3776,11,"VEG,OTHER,BLD,WATER USED",318,"Vitamin A, IU",95,09/1975
3776,11,"VEG,OTHER,BLD,WATER USED",392,"Vitamin A, RE",95,09/1975
3776,11,"VEG,OTHER,BLD,WATER USED",221,"Alcohol, ethyl",100,09/1975
3776,11,"VEG,OTHER,BLD,WATER USED",321,"Carotene, beta",95,09/1975
3776,11,"VEG,OTHER,BLD,WATER USED",322,"Carotene, alpha",95,09/1975
3776,11,"VEG,OTHER,BLD,WATER USED",334,"Cryptoxanthin, beta",95,09/1975
3776,11,"VEG,OTHER,BLD,WATER USED",337,Lycopene,95,09/1975
3776,11,"VEG,OTHER,BLD,WATER USED",338,Lutein + zeaxanthin,95,09/1975
3789,11,"VEG,OTHER,CKD FROM FRZN(BLD,DRAIND)",301,"Calcium, Ca",95,09/1975
3789,11,"VEG,OTHER,CKD FROM FRZN(BLD,DRAIND)",303,"Iron, Fe",95,09/1975
3789,11,"VEG,OTHER,CKD FROM FRZN(BLD,DRAIND)",304,"Magnesium, Mg",95,09/1975
3789,11,"VEG,OTHER,CKD FROM FRZN(BLD,DRAIND)",305,"Phosphorus, P",90,09/1975
3789,11,"VEG,OTHER,CKD FROM FRZN(BLD,DRAIND)",306,"Potassium, K",90,09/1975
3789,11,"VEG,OTHER,CKD FROM FRZN(BLD,DRAIND)",307,"Sodium, Na",95,09/1975
3789,11,"VEG,OTHER,CKD FROM FRZN(BLD,DRAIND)",309,"Zinc, Zn",95,09/1975
3789,11,"VEG,OTHER,CKD FROM FRZN(BLD,DRAIND)",312,"Copper, Cu",95,09/1975
3789,11,"VEG,OTHER,CKD FROM FRZN(BLD,DRAIND)",401,"Vitamin C, total ascorbic acid",80,09/1975
3789,11,"VEG,OTHER,CKD FROM FRZN(BLD,DRAIND)",404,Thiamin,90,09/1975
3789,11,"VEG,OTHER,CKD FROM FRZN(BLD,DRAIND)",405,Riboflavin,95,09/1975
3789,11,"VEG,OTHER,CKD FROM FRZN(BLD,DRAIND)",406,Niacin,90,09/1975
3789,11,"VEG,OTHER,CKD FROM FRZN(BLD,DRAIND)",415,Vitamin B-6,90,09/1975
3789,11,"VEG,OTHER,CKD FROM FRZN(BLD,DRAIND)",417,"Folate, total",70,09/1975
3789,11,"VEG,OTHER,CKD FROM FRZN(BLD,DRAIND)",431,Folic acid,70,09/1975
3789,11,"VEG,OTHER,CKD FROM FRZN(BLD,DRAIND)",432,"Folate, food",70,09/1975
3789,11,"VEG,OTHER,CKD FROM FRZN(BLD,DRAIND)",421,"Choline, total",100,09/1975
3789,11,"VEG,OTHER,CKD FROM FRZN(BLD,DRAIND)",418,Vitamin B-12,100,09/1975
3789,11,"VEG,OTHER,CKD FROM FRZN(BLD,DRAIND)",318,"Vitamin A, IU",90,09/1975
3789,11,"VEG,OTHER,CKD FROM FRZN(BLD,DRAIND)",392,"Vitamin A, RE",90,09/1975
3789,11,"VEG,OTHER,CKD FROM FRZN(BLD,DRAIND)",221,"Alcohol, ethyl",100,09/1975
3789,11,"VEG,OTHER,CKD FROM FRZN(BLD,DRAIND)",321,"Carotene, beta",90,09/1975
3789,11,"VEG,OTHER,CKD FROM FRZN(BLD,DRAIND)",322,"Carotene, alpha",90,09/1975
3789,11,"VEG,OTHER,CKD FROM FRZN(BLD,DRAIND)",334,"Cryptoxanthin, beta",90,09/1975
3789,11,"VEG,OTHER,CKD FROM FRZN(BLD,DRAIND)",337,Lycopene,90,09/1975
3789,11,"VEG,OTHER,CKD FROM FRZN(BLD,DRAIND)",338,Lutein + zeaxanthin,90,09/1975
3780,11,"VEG,OTHER,FRIED",301,"Calcium, Ca",100,09/1975
3780,11,"VEG,OTHER,FRIED",303,"Iron, Fe",100,09/1975
3780,11,"VEG,OTHER,FRIED",304,"Magnesium, Mg",100,09/1975
3780,11,"VEG,OTHER,FRIED",305,"Phosphorus, P",100,09/1975
3780,11,"VEG,OTHER,FRIED",306,"Potassium, K",100,09/1975
3780,11,"VEG,OTHER,FRIED",307,"Sodium, Na",100,09/1975
3780,11,"VEG,OTHER,FRIED",309,"Zinc, Zn",100,09/1975
3780,11,"VEG,OTHER,FRIED",312,"Copper, Cu",100,09/1975
3780,11,"VEG,OTHER,FRIED",401,"Vitamin C, total ascorbic acid",85,09/1975
3780,11,"VEG,OTHER,FRIED",404,Thiamin,85,09/1975
3780,11,"VEG,OTHER,FRIED",405,Riboflavin,95,09/1975
3780,11,"VEG,OTHER,FRIED",406,Niacin,90,09/1975
3780,11,"VEG,OTHER,FRIED",415,Vitamin B-6,90,09/1975
3780,11,"VEG,OTHER,FRIED",417,"Folate, total",70,09/1975
3780,11,"VEG,OTHER,FRIED",431,Folic acid,70,09/1975
3780,11,"VEG,OTHER,FRIED",432,"Folate, food",70,09/1975
3780,11,"VEG,OTHER,FRIED",421,"Choline, total",90,09/1975
3780,11,"VEG,OTHER,FRIED",418,Vitamin B-12,100,09/1975
3780,11,"VEG,OTHER,FRIED",318,"Vitamin A, IU",85,09/1975
3780,11,"VEG,OTHER,FRIED",392,"Vitamin A, RE",85,09/1975
3780,11,"VEG,OTHER,FRIED",221,"Alcohol, ethyl",100,09/1975
3780,11,"VEG,OTHER,FRIED",321,"Carotene, beta",85,09/1975
3780,11,"VEG,OTHER,FRIED",322,"Carotene, alpha",85,09/1975
3780,11,"VEG,OTHER,FRIED",334,"Cryptoxanthin, beta",85,09/1975
3780,11,"VEG,OTHER,FRIED",337,Lycopene,85,09/1975
3780,11,"VEG,OTHER,FRIED",338,Lutein + zeaxanthin,85,09/1975
3788,11,"VEG,OTHER,REHEATED",301,"Calcium, Ca",100,09/1975
3788,11,"VEG,OTHER,REHEATED",303,"Iron, Fe",100,09/1975
3788,11,"VEG,OTHER,REHEATED",304,"Magnesium, Mg",100,09/1975
3788,11,"VEG,OTHER,REHEATED",305,"Phosphorus, P",100,09/1975
3788,11,"VEG,OTHER,REHEATED",306,"Potassium, K",100,09/1975
3788,11,"VEG,OTHER,REHEATED",307,"Sodium, Na",100,09/1975
3788,11,"VEG,OTHER,REHEATED",309,"Zinc, Zn",100,09/1975
3788,11,"VEG,OTHER,REHEATED",312,"Copper, Cu",100,09/1975
3788,11,"VEG,OTHER,REHEATED",401,"Vitamin C, total ascorbic acid",90,09/1975
3788,11,"VEG,OTHER,REHEATED",404,Thiamin,95,09/1975
3788,11,"VEG,OTHER,REHEATED",405,Riboflavin,100,09/1975
3788,11,"VEG,OTHER,REHEATED",406,Niacin,100,09/1975
3788,11,"VEG,OTHER,REHEATED",415,Vitamin B-6,100,09/1975
3788,11,"VEG,OTHER,REHEATED",417,"Folate, total",95,09/1975
3788,11,"VEG,OTHER,REHEATED",431,Folic acid,95,09/1975
3788,11,"VEG,OTHER,REHEATED",432,"Folate, food",95,09/1975
3788,11,"VEG,OTHER,REHEATED",421,"Choline, total",100,09/1975
3788,11,"VEG,OTHER,REHEATED",418,Vitamin B-12,100,09/1975
3788,11,"VEG,OTHER,REHEATED",318,"Vitamin A, IU",100,09/1975
3788,11,"VEG,OTHER,REHEATED",392,"Vitamin A, RE",100,09/1975
3788,11,"VEG,OTHER,REHEATED",221,"Alcohol, ethyl",100,09/1975
3788,11,"VEG,OTHER,REHEATED",321,"Carotene, beta",100,09/1975
3788,11,"VEG,OTHER,REHEATED",322,"Carotene, alpha",100,09/1975
3788,11,"VEG,OTHER,REHEATED",334,"Cryptoxanthin, beta",100,09/1975
3788,11,"VEG,OTHER,REHEATED",337,Lycopene,100,09/1975
3788,11,"VEG,OTHER,REHEATED",338,Lutein + zeaxanthin,100,09/1975
3784,11,"VEG,OTHER,STEAMED",301,"Calcium, Ca",100,09/1975
3784,11,"VEG,OTHER,STEAMED",303,"Iron, Fe",100,09/1975
3784,11,"VEG,OTHER,STEAMED",304,"Magnesium, Mg",100,09/1975
3784,11,"VEG,OTHER,STEAMED",305,"Phosphorus, P",100,09/1975
3784,11,"VEG,OTHER,STEAMED",306,"Potassium, K",100,09/1975
3784,11,"VEG,OTHER,STEAMED",307,"Sodium, Na",100,09/1975
3784,11,"VEG,OTHER,STEAMED",309,"Zinc, Zn",100,09/1975
3784,11,"VEG,OTHER,STEAMED",312,"Copper, Cu",100,09/1975
3784,11,"VEG,OTHER,STEAMED",401,"Vitamin C, total ascorbic acid",85,09/1975
3784,11,"VEG,OTHER,STEAMED",404,Thiamin,90,09/1975
3784,11,"VEG,OTHER,STEAMED",405,Riboflavin,95,09/1975
3784,11,"VEG,OTHER,STEAMED",406,Niacin,95,09/1975
3784,11,"VEG,OTHER,STEAMED",415,Vitamin B-6,90,09/1975
3784,11,"VEG,OTHER,STEAMED",417,"Folate, total",85,09/1975
3784,11,"VEG,OTHER,STEAMED",431,Folic acid,85,09/1975
3784,11,"VEG,OTHER,STEAMED",432,"Folate, food",85,09/1975
3784,11,"VEG,OTHER,STEAMED",421,"Choline, total",100,09/1975
3784,11,"VEG,OTHER,STEAMED",418,Vitamin B-12,100,09/1975
3784,11,"VEG,OTHER,STEAMED",318,"Vitamin A, IU",95,09/1975
3784,11,"VEG,OTHER,STEAMED",392,"Vitamin A, RE",95,09/1975
3784,11,"VEG,OTHER,STEAMED",221,"Alcohol, ethyl",100,09/1975
3784,11,"VEG,OTHER,STEAMED",321,"Carotene, beta",95,09/1975
3784,11,"VEG,OTHER,STEAMED",322,"Carotene, alpha",95,09/1975
3784,11,"VEG,OTHER,STEAMED",334,"Cryptoxanthin, beta",95,09/1975
3784,11,"VEG,OTHER,STEAMED",337,Lycopene,95,09/1975
3784,11,"VEG,OTHER,STEAMED",338,Lutein + zeaxanthin,95,09/1975
3785,11,"VEG,OTHER,STIR FRY",301,"Calcium, Ca",100,09/1975
3785,11,"VEG,OTHER,STIR FRY",303,"Iron, Fe",100,09/1975
3785,11,"VEG,OTHER,STIR FRY",304,"Magnesium, Mg",100,09/1975
3785,11,"VEG,OTHER,STIR FRY",305,"Phosphorus, P",100,09/1975
3785,11,"VEG,OTHER,STIR FRY",306,"Potassium, K",100,09/1975
3785,11,"VEG,OTHER,STIR FRY",307,"Sodium, Na",100,09/1975
3785,11,"VEG,OTHER,STIR FRY",309,"Zinc, Zn",100,09/1975
3785,11,"VEG,OTHER,STIR FRY",312,"Copper, Cu",100,09/1975
3785,11,"VEG,OTHER,STIR FRY",401,"Vitamin C, total ascorbic acid",85,09/1975
3785,11,"VEG,OTHER,STIR FRY",404,Thiamin,90,09/1975
3785,11,"VEG,OTHER,STIR FRY",405,Riboflavin,95,09/1975
3785,11,"VEG,OTHER,STIR FRY",406,Niacin,95,09/1975
3785,11,"VEG,OTHER,STIR FRY",415,Vitamin B-6,95,09/1975
3785,11,"VEG,OTHER,STIR FRY",417,"Folate, total",80,09/1975
3785,11,"VEG,OTHER,STIR FRY",431,Folic acid,80,09/1975
3785,11,"VEG,OTHER,STIR FRY",432,"Folate, food",80,09/1975
3785,11,"VEG,OTHER,STIR FRY",421,"Choline, total",90,09/1975
3785,11,"VEG,OTHER,STIR FRY",418,Vitamin B-12,100,09/1975
3785,11,"VEG,OTHER,STIR FRY",318,"Vitamin A, IU",90,09/1975
3785,11,"VEG,OTHER,STIR FRY",392,"Vitamin A, RE",90,09/1975
3785,11,"VEG,OTHER,STIR FRY",221,"Alcohol, ethyl",100,09/1975
3785,11,"VEG,OTHER,STIR FRY",321,"Carotene, beta",90,09/1975
3785,11,"VEG,OTHER,STIR FRY",322,"Carotene, alpha",90,09/1975
3785,11,"VEG,OTHER,STIR FRY",334,"Cryptoxanthin, beta",90,09/1975
3785,11,"VEG,OTHER,STIR FRY",337,Lycopene,90,09/1975
